id,event_cause,event_type,status,priority,requires_road_closure,corridor,veh_type,police_station,zone,junction,latitude,longitude,description,start_datetime,closed_datetime,start_hour,closure_flag,on_corridor,near_24h_cap,desc_highway,desc_multiple,desc_signal,duration_min
FKID006252,vehicle_breakdown,unplanned,closed,High,True,Magadi Road,truck,Kamakshipalya,West Zone 1,Sumanhalli,12.9858849,77.5227976,Break down,2023-11-27 19:20:09.001+00,2023-11-27 20:24:06.900445+00,19.0,True,True,False,False,False,False,63.96499075
FKID006255,others,unplanned,closed,High,False,ORR East 1,not_applicable,HAL Old Airport,East Zone 1,MaratahalliBridgeJunc,12.9526488,77.699876,[PERSON] bridge to words kadubisanahalli kadege hogu main roadnalli battery down aagi sir,2023-11-27 19:48:02.285+00,2023-11-27 21:28:00.396396+00,19.0,False,True,False,False,False,False,99.96852326666666
FKID006257,vehicle_breakdown,unplanned,closed,High,False,Mysore Road,lcv,Byatarayanapura,West Zone 1,MysoreRd-RingRdJunc(Nayandanahallii),12.9425141,77.5254893,Traffic movement slow sir,2023-11-27 20:59:11.463+00,2023-11-27 21:35:34.550386+00,20.0,False,True,False,False,False,False,36.38478976666667
FKID006263,vehicle_breakdown,unplanned,closed,High,False,ORR West 1,bmtc_bus,Banashankari,West Zone 2,ItmaduJunction,12.9282977,77.5459634,BMTC bus off-road due starting problem sir,2023-11-27 22:09:25.255+00,2023-11-28 00:05:52.80291+00,22.0,False,True,False,False,False,False,116.45913183333333
FKID006264,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 1,heavy_vehicle,Hebbala,North Zone 1,HebbalFlyoverJunc,13.0424115,77.5925746,Due to joint cut bwssb vehicle,2023-11-27 22:16:20.793+00,2023-11-27 22:48:55.618947+00,22.0,False,True,False,False,False,False,32.58043245
FKID006269,vehicle_breakdown,unplanned,closed,High,False,Tumkur Road,taxi,Peenya,West Zone 1,JalahalliCross(SM Circle),13.039208,77.5183806,Peenya flyover outgoing [LOCATION] station on flyover car off road vehicles one side moving towards nelamangala.,2023-11-27 23:32:27.12+00,2023-11-27 23:49:35.317639+00,23.0,False,True,False,False,False,False,17.136627316666665
FKID006271,others,unplanned,closed,High,True,ORR East 1,not_applicable,HSR Layout,South Zone 2,AgaraJunction,12.9237306,77.6474668,ಅಗರ ದಿಂದ 19ನೇ ಮುಖ್ಯರಸ್ತೆಯ ಕಡೆ ಹೋಗುವ  ಸರ್ವಿಸ್ ರಸ್ತೆಯಲ್ಲಿ ವಿದ್ಯುತ್ ಕಂಬ ಬಿದ್ದಿರುವುದರಿಂದ ಸರ್ವಿಸ್ ರಸ್ತೆ ಬಂದ್ ಮಾಡಿರುತ್ತದೆ ಸರ್ 🙏🙏,2023-11-28 00:14:07.32+00,2023-11-28 00:38:33.953398+00,0.0,True,True,False,False,False,False,24.443889966666667
FKID006273,road_conditions,unplanned,closed,High,False,CBD 2,not_applicable,Cubbon Park,Central Zone 2,MinskSquare(CTO Junction),12.98066,77.5973363,Oil leak,2023-11-28 01:20:09.639+00,2023-11-28 05:26:04.635423+00,1.0,False,True,False,False,False,False,245.91660705
FKID006274,road_conditions,unplanned,closed,High,False,Bellary Road 1,not_applicable,Sadashivanagar,North Zone 2,MekhriCircle,13.0146481,77.5839784,,2023-11-28 03:24:29.915+00,2023-11-28 04:25:29.923576+00,3.0,False,True,False,False,False,False,61.000142933333336
FKID006275,others,unplanned,closed,Low,False,Non-corridor,not_applicable,Halasuru Gate,Central Zone 2,K R Circle,12.9759169,77.5872273,ಪಂಚರ್ ಆಗಿದೆ ಸರ್,2023-11-28 03:25:06.881+00,2023-11-28 04:40:10.133183+00,3.0,False,False,False,False,False,False,75.05420305
FKID006278,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,bmtc_bus,Peenya,West Zone 1,HesaraghattaJunction,13.0461559,77.5043676,H cross on flyover towards outgoing side [LOCATION] bus off road due to joint problem sir,2023-11-28 03:31:41.415+00,2023-11-28 04:34:43.870145+00,3.0,False,False,False,False,False,False,63.04091908333333
FKID006281,vehicle_breakdown,unplanned,closed,High,False,ORR East 1,bmtc_bus,HAL Old Airport,East Zone 1,Kadubeesanahalli-ORR Junc,12.9422816,77.6972978,[PERSON] towards silk board kadubisanahalli Bus stop sir,2023-11-28 03:36:31.545+00,2023-11-28 04:42:37.798169+00,3.0,False,True,False,False,False,False,66.10421948333334
FKID006285,vehicle_breakdown,unplanned,closed,High,False,Mysore Road,others,Halasuru Gate,Central Zone 2,PoliceCornerJunc,12.9705526,77.5869031,"Off-road due to diesal leakage, no problem for traffic movement, will be removed within 20 minutes",2023-11-28 06:10:34.936+00,2023-11-28 06:14:53.61593+00,6.0,False,True,False,False,False,False,4.311332166666667
FKID006288,vehicle_breakdown,unplanned,closed,High,False,Mysore Road,private_bus,Byatarayanapura,West Zone 2,SatteliteBusStandJunc,12.9530767,77.5418967,Off road at [LOCATION] traffic normal sir,2023-11-28 06:54:59.417+00,2023-11-28 08:36:23.053676+00,6.0,False,True,False,False,False,False,101.3939446
FKID006292,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 1,taxi,Sadashivanagar,West Zone 2,MekhriCircle,13.0110103,77.5836395,Vehicle breakdown due to battery problem outgoing side [LOCATION] towards mekri circle,2023-11-28 08:11:05.729+00,2023-11-28 09:22:45.746363+00,8.0,False,True,False,False,False,False,71.66695605
FKID006294,vehicle_breakdown,unplanned,closed,High,False,Tumkur Road,private_car,Peenya,West Zone 1,HesaraghattaJunction,13.0444098,77.5091487,Starting problem,2023-11-28 08:31:28.744+00,2023-11-28 08:47:23.295958+00,8.0,False,True,False,False,False,False,15.909199300000001
FKID006296,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 1,others,Sadashivanagar,West Zone 2,MekhriCircle,13.0139284,77.5837687,[PERSON] starting problem  stock 15 underpass  no traffic problem sir,2023-11-28 20:31:15.825+00,2023-11-28 20:58:08.452704+00,20.0,False,True,False,False,False,False,26.8771284
FKID006297,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,bmtc_bus,K.R. Pura,East Zone 2,Devasandra(k r puram),13.0095235,77.6971236,Clutch pad cut agide sir,2023-11-28 20:34:28.456+00,2023-11-28 20:56:39.957294+00,20.0,False,False,False,False,False,False,22.19168823333333
FKID006298,vehicle_breakdown,unplanned,closed,High,False,Tumkur Road,bmtc_bus,Yeshwanthpura,West Zone 1,GokuldasImagesJunc,13.0279028,77.5353479,Starting problem traffic no issues,2023-11-28 20:36:42.676+00,2023-11-28 21:29:01.494507+00,20.0,False,True,False,False,False,False,52.31364178333333
FKID006299,vehicle_breakdown,unplanned,closed,Low,True,Non-corridor,auto,Wilson Garden,Central Zone 2,BMTCJunction-K H Road,12.9571883,77.5924233,no,2023-11-28 20:48:11.481+00,2023-11-28 20:49:09.198468+00,20.0,True,False,False,False,False,False,0.9619578
FKID006300,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,auto,Wilson Garden,Central Zone 1,BMTCJunction-K H Road,12.9570052,77.592585,no,2023-11-28 21:13:22.433+00,2023-11-28 21:22:02.449026+00,21.0,False,False,False,False,False,False,8.666933766666666
FKID006304,vehicle_breakdown,unplanned,closed,High,False,ORR East 1,auto,Madiwala,South Zone 2,SilkBoardJunc,12.9183119,77.6213645,Auto rickshaw cought fire on double decker flyover near silkboard towords HSR no injuries sir,2023-11-28 21:58:52.355+00,2023-11-28 22:36:21.609175+00,21.0,False,True,False,False,False,False,37.48756958333333
FKID006308,vehicle_breakdown,unplanned,closed,High,False,Mysore Road,heavy_vehicle,Chamarajpet,Central Zone 2,SirsiCircle,12.9622433,77.5628658,ಬ್ಯಾಟರಿ ಪ್ರಾಬ್ಲಮ್.,2023-11-29 00:26:10.183+00,2023-11-29 00:33:43.214538+00,0.0,False,True,False,False,False,False,7.550525633333334
FKID006309,vehicle_breakdown,unplanned,closed,High,True,Mysore Road,others,Halasuru Gate,Central Zone 2,N R SquareJunc,12.9648247,77.5860978,BBMP truck offroad left side of the road from townhall towards [LOCATION],2023-11-29 01:33:55.616+00,2023-11-29 01:52:14.51909+00,1.0,True,True,False,False,False,False,18.3150515
FKID006310,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,lcv,Sadashivanagar,West Zone 2,Malleswaram18thCrossRd-SampigeRdJunc,13.0082175,77.5718546,This vehicle breakdown at 18th cross junction starting problem,2023-11-29 03:11:26.755+00,2023-11-29 03:37:21.831427+00,3.0,False,False,False,False,False,False,25.91794045
FKID006312,vehicle_breakdown,unplanned,closed,High,False,ORR West 1,private_car,Banashankari,West Zone 2,KatriguppeJunction,12.92517281,77.55040954,Starting [PERSON] sir,2023-11-29 05:06:58.281+00,2023-11-29 06:04:15.216862+00,5.0,False,True,False,False,False,False,57.282264366666666
FKID006313,vehicle_breakdown,unplanned,closed,High,False,ORR West 1,private_bus,Banashankari,West Zone 2,NCERT Junction,12.9318961,77.5445289,,2023-11-29 05:44:53.601+00,2023-11-29 08:11:03.807699+00,5.0,False,True,False,False,False,False,146.17011165
FKID006316,vehicle_breakdown,unplanned,closed,High,False,ORR West 1,lcv,Banashankari,West Zone 2,ItmaduJunction,12.9267553,77.5480187,Ittamadu towards katregippe middle hero showroom opposite,2023-11-29 06:23:36.46+00,2023-11-29 07:19:38.960271+00,6.0,False,True,False,False,False,False,56.04167118333333
FKID006317,vehicle_breakdown,unplanned,closed,High,False,Hosur Road,bmtc_bus,Electronic City,South Zone 2,NaganathapuraJunction,12.8728187,77.651366,[LOCATION] bus off road hosaroad towards Hosur traffic slow movement sir,2023-11-29 06:36:11.844+00,2023-11-29 07:12:43.62361+00,6.0,False,True,False,False,False,False,36.529660166666666
FKID006325,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,auto,Chamarajpet,Central Zone 2,KhodaysCircle(DV UrsCircle),12.9800837,77.5708938,An autorickshaw got a puncture at Kode Junction and has been pulled over. There will be no traffic problem.,2023-11-29 20:08:01.121+00,2023-11-29 21:37:00.622025+00,20.0,False,False,False,False,False,False,88.99168374999999
FKID006327,road_conditions,unplanned,closed,Low,False,Non-corridor,not_applicable,Mahadevapura,East Zone 1,HopefarmJunction,12.9841251,77.7523025,Path hole and water leakage,2023-11-29 20:33:58.294+00,2023-11-30 19:00:31.873149+00,20.0,False,False,False,False,False,False,1346.5596524833334
FKID006329,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,others,Sadashivanagar,West Zone 2,TataInstituteCircle,13.0124854,77.5690706,"Crane offroad near [LOCATION] due to cable problem outgoing side, no problem for vehicle movement.",2023-11-29 20:33:24.731+00,2023-11-29 21:05:40.479101+00,20.0,False,False,False,False,False,False,32.26246835
FKID006330,others,unplanned,closed,Low,False,Non-corridor,not_applicable,Mahadevapura,East Zone 1,HopefarmJunction,12.9835042,77.7542333,Drainage hole,2023-11-29 20:37:30.607+00,2023-11-30 19:00:37.655686+00,20.0,False,False,False,False,False,False,1343.1174781
FKID006331,road_conditions,unplanned,closed,High,False,Bellary Road 1,not_applicable,Sadashivanagar,West Zone 2,MekhriCircle,13.014242,77.5837912,"Grill damage at stock 15 underpass [LOCATION] , outgoing side , work in progress and within 1 hour it will be done",2023-11-29 20:54:03.746+00,2023-11-29 21:25:40.532095+00,20.0,False,True,False,False,False,False,31.613101583333332
FKID006332,vehicle_breakdown,unplanned,closed,High,False,Mysore Road,bmtc_bus,Chamarajpet,Central Zone 2,BangaloreBodyBuildersJunc,12.9604518,77.5568989,ಗೇರ್ ವಕ್೯ ಆಗುತ್ತಿಲ್ಲ.,2023-11-29 21:11:34.473+00,2023-11-29 21:32:28.168708+00,21.0,False,True,False,False,False,False,20.894928466666666
FKID006333,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,bmtc_bus,Byatarayanapura,West Zone 1,Nagarbhavi,12.9588379,77.5167415,Traffic slow movement ide sir,2023-11-29 21:52:18.292+00,2023-11-29 23:07:48.287262+00,21.0,False,False,False,False,False,False,75.49992103333334
FKID006339,vehicle_breakdown,unplanned,closed,High,False,ORR North 1,bmtc_bus,Banaswadi,East Zone 2,RamamurthyNagarJunction,13.0170526,77.6610443,Starting problem,2023-11-29 23:45:50.69+00,2023-11-29 23:55:12.648491+00,23.0,False,True,False,False,False,False,9.365974849999999
FKID006346,others,unplanned,closed,High,False,Old Madras Road,not_applicable,Ashok Nagar,Central Zone 1,MayohallJunction,12.9715567,77.61055,Vehicle break locked zammed,2023-11-30 02:27:32.889+00,2023-11-30 03:17:08.755354+00,2.0,False,True,False,False,False,False,49.59777256666666
FKID006348,vehicle_breakdown,unplanned,closed,High,False,Magadi Road,bmtc_bus,Magadi Road,West Zone 2,PrasannaJunction,12.975301,77.5528909,Towards prasann junction sir,2023-11-30 04:23:01.188+00,2023-11-30 05:35:23.093179+00,4.0,False,True,False,False,False,False,72.36508631666668
FKID006362,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,heavy_vehicle,K.R. Pura,East Zone 2,Devasandra(k r puram),13.0115219,77.6982565,"ತಾಂತ್ರಿಕ ದೋಷದಿಂದ, ವಾಹನವು ಕೆಟ್ಟು ನಿಂತಿರುತ್ತದೆ, ಸ್ಟಾರ್ಟಿಂಗ್ [LOCATION] ಸರ್",2023-11-30 18:27:07.521+00,2023-11-30 18:29:15.523144+00,18.0,False,False,False,False,False,False,2.1333690666666665
FKID006365,accident,unplanned,closed,High,False,Bellary Road 2,unknown,Hebbala,North Zone 1,Batrayanapura(Amrutahalli)Junction,13.0676698,77.5933693,Break file sir,2023-11-30 19:20:47.629+00,2023-11-30 20:22:00.452296+00,19.0,False,True,False,False,False,False,61.2137216
FKID006368,vehicle_breakdown,unplanned,closed,High,False,ORR North 2,others,Jalahalli,North Zone 2,BEL Circle,13.0462883,77.5559138,Off-road,2023-11-30 19:54:49.767+00,2023-11-30 20:28:03.345887+00,19.0,False,True,False,False,False,False,33.22631478333333
FKID006371,others,unplanned,closed,High,False,CBD 2,not_applicable,Cubbon Park,Central Zone 2,PoliceTimmaiahCircle(GPO),12.9819749,77.5946058,ಪಾದಚಾರಿ ಮಾರ್ಗ ಅಡಚಣೆ,2023-11-30 20:57:11.118+00,2023-11-30 23:12:46.480657+00,20.0,False,True,False,False,False,False,135.58937761666667
FKID006372,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,bmtc_bus,Peenya,West Zone 1,TVS CrossJunction,13.0283245,77.5191569,Peenya tr ps TVs cross signal bmtc bus off road due to starting problem traffic one side movement sir,2023-11-30 21:04:01.351+00,2023-11-30 22:18:49.715333+00,21.0,False,False,False,False,False,True,74.80607221666668
FKID006375,vehicle_breakdown,unplanned,closed,High,False,Magadi Road,bmtc_bus,Magadi Road,Central Zone 2,LeprosyhospitalJunc,12.97570957,77.56103534,Starting problem,2023-11-30 22:35:59.243+00,2023-11-30 23:42:09.733067+00,22.0,False,True,False,False,False,False,66.17483445
FKID006379,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,bmtc_bus,Halasuru Gate,Central Zone 2,K R Circle,12.9757999,77.5874675,,2023-12-01 01:23:44.985+00,2023-12-01 02:02:48.75176+00,1.0,False,False,False,False,False,False,39.06277933333333
FKID006380,vehicle_breakdown,unplanned,closed,High,False,Tumkur Road,private_bus,Peenya,West Zone 1,PeenyaPoliceStation,13.0361728,77.5253839,Peenya industries on flyover car off-road towards parle toll traffic one side movement,2023-12-01 03:32:15.728+00,2023-12-01 03:37:57.023572+00,3.0,False,True,False,False,False,False,5.6882595333333335
FKID006381,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,private_car,High ground,Central Zone 2,ShivandaCircle,12.9879355,77.5806882,Car tyre relesed ..[PERSON],2023-12-01 03:40:25.189+00,2023-12-01 04:50:01.6016+00,3.0,False,False,False,False,False,False,69.60687666666666
FKID006386,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,bmtc_bus,K.S. Layout,South Zone 1,UttarahalliJunction,12.90665577,77.54570637,Vehicle struck down at pothole,2023-12-01 05:42:01.09+00,2023-12-01 07:53:43.74113+00,5.0,False,False,False,False,False,False,131.71085216666668
FKID006387,vehicle_breakdown,unplanned,closed,High,False,Hosur Road,lcv,Electronic City,South Zone 2,NaganathapuraJunction,12.8696027,77.6535417,Lgv offroad toward husharu on flyover nearhosaroda sir,2023-12-01 05:46:58.733+00,2023-12-01 06:11:07.056131+00,5.0,False,True,False,False,False,False,24.13871885
FKID006388,vehicle_breakdown,unplanned,closed,High,False,Mysore Road,bmtc_bus,Halasuru Gate,Central Zone 2,PoliceCornerJunc,12.9677167,77.5879114,ಕೃಷಿ ಭವನ,2023-12-01 05:53:31.99+00,2023-12-01 06:48:08.307318+00,5.0,False,True,False,False,False,False,54.60528863333333
FKID006391,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 2,lcv,Yelahanka,North Zone 2,BagalurCrossJunc,13.121748,77.6112371,Bagaluru onflyover to wards city lgv vehicle empty fuel sir traffic normal mument sir,2023-12-01 05:59:28.219+00,2023-12-01 06:11:58.259463+00,5.0,False,True,False,False,False,False,12.500674383333335
FKID006393,vehicle_breakdown,unplanned,closed,High,False,Mysore Road,lcv,Chamarajpet,Central Zone 2,SirsiCircle,12.9610754,77.5591434,Traffic no problem sir side [PERSON],2023-12-01 07:36:07.294+00,2023-12-01 07:46:28.665769+00,7.0,False,True,False,False,False,False,10.356196149999999
FKID006400,vehicle_breakdown,unplanned,closed,High,False,Hosur Road,private_bus,Electronic City,South Zone 2,NaganathapuraJunction,12.8718258,77.6512363,ವೆಹಿಕಲ್ ಸ್ಲೋ ಮೂಮೆಂಟ್ ಸರ್,2023-12-01 19:43:58.35+00,2023-12-01 22:26:32.344674+00,19.0,False,True,False,False,False,False,162.5665779
FKID006403,vehicle_breakdown,unplanned,closed,High,False,ORR East 1,lcv,HAL Old Airport,East Zone 1,Kadubeesanahalli-ORR Junc,12.9420143,77.6971725,Croma bus stop near  Tata ac vehicle off road traffic no problem sir,2023-12-01 21:53:32.337+00,2023-12-01 22:33:24.099112+00,21.0,False,True,False,False,False,False,39.86270186666666
FKID006405,vehicle_breakdown,unplanned,closed,High,False,Airport New South Road,others,K.G. Halli,North Zone 1,HennurRoad-ORR Junc,13.030269,77.6306842,Stating prablam,2023-12-01 22:59:43.476+00,2023-12-01 23:19:19.176065+00,22.0,False,True,False,False,False,False,19.595001083333333
FKID006406,others,unplanned,closed,Low,False,Non-corridor,not_applicable,Upparpet,Central Zone 2,SagarTheatreJunc,12.9744637,77.5780192,Gare box problem sir,2023-12-02 00:15:35.929+00,2023-12-02 00:33:49.864705+00,0.0,False,False,False,False,False,False,18.232261750000003
FKID006412,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 2,ksrtc_bus,Yelahanka,North Zone 2,YelhankaCircle,13.0935833,77.597035,Coffee day railway underpass towards airport due to starting problem traffic slow moment sir,2023-12-02 04:05:58.168+00,2023-12-02 04:14:25.189689+00,4.0,False,True,False,False,False,False,8.450361483333333
FKID006414,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,bmtc_bus,Wilson Garden,Central Zone 2,BMTCJunction-K H Road,12.9554605,77.5921855,Starting problem,2023-12-02 05:20:38.517+00,2023-12-02 06:48:01.054853+00,5.0,False,False,False,False,False,False,87.37563088333333
FKID006415,vehicle_breakdown,unplanned,closed,High,False,ORR East 1,bmtc_bus,HSR Layout,South Zone 2,HSR14thMainJunc,12.9163048,77.6362865,,2023-12-02 06:04:20.462+00,2023-12-02 07:25:56.408947+00,6.0,False,True,False,False,False,False,81.59911578333335
FKID006416,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 1,lcv,Kodigehalli,North Zone 2,HebbalFlyoverJunc,13.0391417,77.5896083,Fuel drain,2023-12-02 06:09:14.932+00,2023-12-02 06:17:11.532078+00,6.0,False,True,False,False,False,False,7.9433346333333334
FKID006418,vehicle_breakdown,unplanned,closed,High,False,Tumkur Road,lcv,Peenya,West Zone 1,SRS Peenya Junc,13.0348604,77.5295743,Peenya flyover incoming peenya [LOCATION] station near lgv off road vehicles one side moving.,2023-12-02 08:01:46.295+00,2023-12-02 08:17:04.660877+00,8.0,False,True,False,False,False,False,15.30609795
FKID006419,others,unplanned,closed,High,False,ORR North 2,not_applicable,Jalahalli,North Zone 2,BEL Circle,13.0436796,77.5537056,Break jam,2023-12-02 11:25:50.828+00,2023-12-02 18:31:49.425053+00,11.0,False,True,False,False,False,False,425.97661755
FKID006420,construction,unplanned,closed,High,True,ORR North 1,not_applicable,Banaswadi,East Zone 2,HoramavuJunction,13.0189794,77.6560546,Ring road closed due to metro work.,2023-12-02 18:57:20.351+00,2023-12-02 20:21:53.064378+00,18.0,True,True,False,False,False,False,84.54522296666667
FKID006421,vehicle_breakdown,unplanned,closed,High,False,Mysore Road,ksrtc_bus,Byatarayanapura,West Zone 2,SatteliteBusStandJunc,12.953035,77.541695,Battery problem,2023-12-02 19:11:20.752+00,2023-12-02 19:18:52.513055+00,19.0,False,True,False,False,False,False,7.529350916666667
FKID006422,vehicle_breakdown,unplanned,closed,High,False,Tumkur Road,private_car,Peenya,West Zone 1,PeenyaPoliceStation,13.0377031,77.5221845,Car off road on ps onflyover towards parle toll traffic one side movement,2023-12-02 19:28:00.746+00,2023-12-02 19:58:43.110607+00,19.0,False,True,False,False,False,False,30.706076783333334
FKID006423,vehicle_breakdown,unplanned,closed,High,False,Tumkur Road,heavy_vehicle,Yeshwanthpura,West Zone 1,GokuldasImagesJunc,13.0299338,77.537971,Shaft cut aagide,2023-12-02 20:07:13.632+00,2023-12-02 21:13:16.184368+00,20.0,False,True,False,False,False,False,66.04253946666667
FKID006426,road_conditions,unplanned,closed,High,False,Bellary Road 1,not_applicable,Kodigehalli,North Zone 2,HebbalFlyoverJunc,13.03937262,77.58946005,Road work progress  sir,2023-12-02 21:05:19.837+00,2023-12-03 01:48:00.905648+00,21.0,False,True,False,False,False,False,282.6844774666667
FKID006427,vehicle_breakdown,unplanned,closed,High,False,Mysore Road,others,Halasuru Gate,Central Zone 2,N R SquareJunc,12.9652339,77.586865,Tata ace off road infront of LIC building Townhall towards NR,2023-12-02 21:07:44.293+00,2023-12-02 21:20:58.95494+00,21.0,False,True,False,False,False,False,13.244365666666665
FKID006433,vehicle_breakdown,unplanned,closed,High,False,Old Madras Road,others,Cubbon Park,Central Zone 1,AnilKumbleCircle,12.9765011,77.60121,Vehicle breakdown due to puncture.,2023-12-02 22:27:11.915+00,2023-12-02 23:45:49.569456+00,22.0,False,True,False,False,False,False,78.62757426666667
FKID006434,construction,planned,closed,High,False,Old Madras Road,not_applicable,Ashok Nagar,Central Zone 1,WebbsCircle,12.9738007,77.6128385,[LOCATION] work progressing,2023-12-02 22:34:12.203+00,2023-12-03 01:04:04.45787+00,22.0,False,True,False,False,False,False,149.8709145
FKID006435,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,bmtc_bus,Pulikeshinagar(F.Town),North Zone 1,HainsJunc,12.9951683,77.60826,[PERSON] to [PERSON],2023-12-02 22:56:20.227+00,2023-12-02 23:46:21.673901+00,22.0,False,False,False,False,False,False,50.02411501666666
FKID006439,others,unplanned,closed,High,False,CBD 2,not_applicable,Cubbon Park,Central Zone 2,CoffeeBoardJunc,12.9833671,77.5961021,Bmtc ಕ್ಲಾಚ್ not wark,2023-12-03 00:16:14.656+00,2023-12-03 03:23:31.246329+00,0.0,False,True,False,False,False,False,187.27650548333335
FKID006442,vehicle_breakdown,unplanned,closed,High,False,Mysore Road,lcv,Byatarayanapura,West Zone 2,SatteliteBusStandJunc,12.9531981,77.5418085,Fuel problem,2023-12-03 00:45:40.817+00,2023-12-03 01:04:45.904616+00,0.0,False,True,False,False,False,False,19.0847936
FKID006450,vehicle_breakdown,unplanned,closed,High,False,Tumkur Road,others,Yeshwanthpura,West Zone 2,MS RamaiahJunc(TollGate),13.0167089,77.56125,Vehicle starting problem,2023-12-03 05:48:15.713+00,2023-12-03 06:05:29.603847+00,5.0,False,True,False,False,False,False,17.231514116666666
FKID006452,vehicle_breakdown,unplanned,closed,High,False,Hosur Road,heavy_vehicle,Madiwala,South Zone 2,Bommanahalli,12.9042732,77.6273591,ಕೋಡಿಚಿಕ್ಕನಹಳ್ಳಿ ಟುವರ್ಡ್ಸ್ ಬೊಮ್ಮನಹಳ್ಳಿ,2023-12-03 06:52:26.563+00,2023-12-03 06:53:52.037907+00,6.0,False,True,False,False,False,False,1.4245817833333334
FKID006454,vehicle_breakdown,unplanned,closed,High,False,Mysore Road,ksrtc_bus,Byatarayanapura,West Zone 1,MysoreRd-RingRdJunc(Nayandanahallii),12.94357128,77.52651089,Vehicle breakdown,2023-12-03 07:47:25.774+00,2023-12-03 09:17:22.908478+00,7.0,False,True,False,False,False,False,89.9522413
FKID006455,vehicle_breakdown,unplanned,closed,High,False,Hosur Road,lcv,Electronic City,South Zone 1,NaganathapuraJunction,12.8696266,77.6544993,Bolero vehical puncher on ec flyover towards City nera hoasraod metro station sir,2023-12-03 08:06:51.278+00,2023-12-03 09:06:24.3046+00,8.0,False,True,False,False,False,False,59.550443333333334
FKID006456,vehicle_breakdown,unplanned,closed,High,False,ORR North 2,bmtc_bus,Yeshwanthpura,West Zone 1,GoruguntepalyaJunc,13.0331916,77.5410117,Starting problem sir CQAE gate towards [PERSON] traffic one side moving sir,2023-12-03 08:13:40.888+00,2023-12-03 09:43:23.903182+00,8.0,False,True,False,False,False,False,89.7169197
FKID006458,pot_holes,unplanned,closed,High,True,Bellary Road 1,not_applicable,Kodigehalli,North Zone 2,HebbalFlyoverJunc,13.0395183,77.5895333,Thar work,2023-12-03 12:53:42.819+00,2023-12-03 17:38:47.041545+00,12.0,True,True,False,False,False,False,285.07037575
FKID006463,vehicle_breakdown,unplanned,closed,High,False,Magadi Road,bmtc_bus,Magadi Road,Central Zone 2,LeprosyhospitalJunc,12.9757417,77.5623567,Traffic normal sir,2023-12-03 20:52:08.263+00,2023-12-03 21:23:17.922919+00,20.0,False,True,False,False,False,False,31.16099865
FKID006464,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,bmtc_bus,Jayanagara,South Zone 1,"Jayanagar 4th main,36th cross",12.9234334,77.5801682,vehicle offload reg:joint cut,2023-12-03 21:01:38.734+00,2023-12-03 21:57:41.752848+00,21.0,False,False,False,False,False,False,56.05031413333334
FKID006465,vehicle_breakdown,unplanned,closed,High,False,Hosur Road,private_bus,Madiwala,South Zone 2,AyyappaTempleJunc,12.9210909,77.6202132,MPS junction to Ayyappa or sp road junction kadege private bus  tire puncher aagide sir traffic slow moment ide sir,2023-12-03 21:11:30.437+00,2023-12-03 23:06:05.005097+00,21.0,False,True,False,False,False,False,114.57613495000001
FKID006469,vehicle_breakdown,unplanned,closed,High,False,Old Madras Road,lcv,Halasur,Central Zone 1,TrinityCircle,12.9720341,77.6195253,Trinity junction traffic moment normal sir,2023-12-04 03:08:41.02+00,2023-12-04 03:44:20.163744+00,3.0,False,True,False,False,False,False,35.652395733333336
FKID006470,vehicle_breakdown,unplanned,closed,High,False,Mysore Road,bmtc_bus,Byatarayanapura,West Zone 2,KIMCO Junction,12.9494619,77.5367796,,2023-12-04 03:43:04.494+00,2023-12-04 04:15:58.503853+00,3.0,False,True,False,False,False,False,32.90016421666667
FKID006472,vehicle_breakdown,unplanned,closed,High,False,Magadi Road,heavy_vehicle,Kamakshipalya,West Zone 1,Srigandakaval,12.9880208,77.5097003,Engine problem,2023-12-04 03:59:54.979+00,2023-12-04 05:21:52.082082+00,3.0,False,True,False,False,False,False,81.95171803333332
